Date,Product(ID#),Game,Country,Region,Gross Units Sold,Chargeback/Returns,Net Units Sold,Base Price,Sale Price,Currency,Gross Steam Sales (USD),Chargeback/Returns (USD),VAT/Tax (USD),Net Steam Sales (USD)
06-06-24,39499,Game 70,Czech Republic,Eastern Europe,1,0,1,9.99,1.99,EUR,2.1521,0,-0.3785,1.7736
06-06-24,39499,Game 70,Germany,Western Europe,15,1,14,9.99,1.99,EUR,32.4269,2.1636,-4.8664,25.3969
06-06-24,39499,Game 70,Denmark,Western Europe,3,0,3,9.99,1.99,EUR,6.4882,0,-1.3042,5.184
06-06-24,39499,Game 70,Estonia,Eastern Europe,1,0,1,9.99,1.99,EUR,2.1518,0,-0.3893,1.7625
06-06-24,39499,Game 70,France,Western Europe,3,0,3,9.99,1.99,EUR,6.4858,0,-1.0755,5.4103
06-06-24,39499,Game 70,United Kingdom,Western Europe,7,0,7,6.99,1.39,GBP,12.4172,0,-2.0549,10.3623
06-06-24,39499,Game 70,Hong Kong,Asia,1,0,1,75,15,HKD,1.9192,0,0,1.9192
06-06-24,39499,Game 70,Hungary,Eastern Europe,1,0,1,9.99,1.99,EUR,2.162,0,-0.4563,1.7057
06-06-24,39499,Game 70,Indonesia,South East Asia,2,0,2,89999,17999,IDR,2.2092,0,-0.2189,1.9903
06-06-24,39499,Game 70,Israel,Middle East,1,0,1,36.95,7.38,ILS,1.9853,0,0,1.9853
06-06-24,39499,Game 70,India,South Asia,1,0,1,369,74,INR,0.8853,0,-0.1316,0.7537
06-06-24,39499,Game 70,Japan,Asia,1,0,1,980,196,JPY,1.2482,0,-0.1146,1.1336
06-06-24,39499,Game 70,Korea Republic of,Asia,8,0,8,10500,2100,KRW,12.2577,0,-1.1092,11.1485
06-06-24,39499,Game 70,Mexico,Latin America,1,1,0,109.99,21.99,MXN,1.2498,1.2467,-0.0004,0.0027
06-06-24,39499,Game 70,Netherlands,Western Europe,14,0,14,9.99,1.99,EUR,30.2661,0,-5.323,24.9431
06-06-24,39499,Game 70,Norway,Western Europe,1,0,1,70,14,NOK,1.3178,0,-0.2636,1.0542
06-06-24,39499,Game 70,New Zealand,Oceania,1,0,1,11.99,2.39,NZD,1.4743,0,-0.1912,1.2831
06-06-24,39499,Game 70,Russian Federation,Central Asia,4,0,4,249,49.6,RUB,2.2236,0,-0.3708,1.8528
06-06-24,39499,Game 70,Sweden,Western Europe,3,0,3,9.99,1.99,EUR,6.4869,0,-1.3038,5.1831
06-06-24,39499,Game 70,United States,North America,91,3,88,9.99,1.99,USD,190.52,6.16,-9.24,175.12
06-06-24,39499,Game 70,Viet Nam,South East Asia,1,0,1,120000,24000,VND,0.9429,0,0,0.9429
06-06-24,39499,Game 70,Canada,North America,1,0,1,10.99,2.19,CAD,1.6772,0,-0.0802,1.597
06-06-24,39499,Game 70,United Kingdom,Western Europe,1,0,1,6.99,1.39,GBP,1.7735,0,-0.2935,1.48
06-06-24,39499,Game 70,United States,North America,2,0,2,9.99,1.99,USD,4.12,0,-0.14,3.98
06-06-24,39499,Game 70,China,Asia,1,0,1,36,7.2,CNY,0.9924,0,0,0.9924
06-06-24,39499,Game 70,Germany,Western Europe,1,0,1,9.99,1.99,EUR,2.1615,0,-0.3476,1.8139
06-06-24,39499,Game 70,United Kingdom,Western Europe,3,0,3,6.99,1.39,GBP,5.3223,0,-0.8807,4.4416
06-06-24,39499,Game 70,Hungary,Eastern Europe,1,0,1,9.99,1.99,EUR,2.1636,0,-0.4566,1.707
06-06-24,39499,Game 70,United States,North America,1,0,1,9.99,1.99,USD,2.11,0,-0.12,1.99
06-06-24,99790,Game 74,Austria,Western Europe,1,0,1,4.99,1.35,EUR,1.4672,0,-0.25,1.2172
06-06-24,99790,Game 74,Australia,Oceania,2,0,2,7.5,2.04,AUD,2.7062,0,-0.2521,2.4541
06-06-24,99790,Game 74,Belgium,Western Europe,3,0,3,4.99,1.35,EUR,4.4017,0,-0.7499,3.6518
06-06-24,99790,Game 74,Brazil,Latin America,9,0,9,10.49,2.85,BRL,4.8486,0,0,4.8486
06-06-24,99790,Game 74,Canada,North America,6,0,6,5.49,1.49,CAD,7.2455,0,-0.7355,6.51
06-06-24,99790,Game 74,Chile,Latin America,1,0,1,3000,816,CLP,0.8868,0,-0.1413,0.7455
06-06-24,99790,Game 74,China,Asia,1,0,1,21,5.71,CNY,0.7866,0,0,0.7866
06-06-24,99790,Game 74,Colombia,Latin America,1,0,1,11900,3237,COP,0.8196,0,-0.1309,0.6887
06-06-24,99790,Game 74,Czech Republic,Eastern Europe,1,0,1,4.99,1.35,EUR,1.4599,0,-0.2487,1.2112
06-06-24,99790,Game 74,Germany,Western Europe,16,1,15,4.99,1.35,EUR,23.4648,1.4678,-3.5847,18.4123
06-06-24,99790,Game 74,Denmark,Western Europe,3,0,3,4.99,1.35,EUR,4.4015,0,-0.8803,3.5212
06-06-24,99790,Game 74,Estonia,Eastern Europe,1,0,1,4.99,1.35,EUR,1.4597,0,-0.2595,1.2002
06-06-24,99790,Game 74,France,Western Europe,4,0,4,4.99,1.35,EUR,5.8665,0,-0.9995,4.867
06-06-24,99790,Game 74,United Kingdom,Western Europe,8,0,8,3,0.82,GBP,8.3723,0,-1.4292,6.9431
06-06-24,99790,Game 74,Hong Kong,Asia,1,0,1,39,10.61,HKD,1.3575,0,0,1.3575
06-06-24,99790,Game 74,Hungary,Eastern Europe,1,0,1,4.99,1.35,EUR,1.4667,0,-0.3151,1.1516
06-06-24,99790,Game 74,Indonesia,South East Asia,2,0,2,45999,12511,IDR,1.5357,0,-0.1522,1.3835
06-06-24,99790,Game 74,Israel,Middle East,1,0,1,18.5,5.03,ILS,1.3531,0,0,1.3531
06-06-24,99790,Game 74,India,South Asia,1,0,1,150,41,INR,0.4905,0,-0.0718,0.4187
06-06-24,99790,Game 74,Japan,Asia,1,0,1,498,135,JPY,0.8597,0,-0.0764,0.7833
06-06-24,99790,Game 74,Korea Republic of,Asia,7,0,7,5500,1500,KRW,7.6686,0,-0.7155,6.9531
06-06-24,99790,Game 74,Mexico,Latin America,1,1,0,55.99,15.22,MXN,0.865,0.8629,-0.0003,0.0018
06-06-24,99790,Game 74,Netherlands,Western Europe,17,0,17,4.99,1.35,EUR,24.9272,0,-4.2468,20.6804
06-06-24,99790,Game 74,Norway,Western Europe,1,0,1,36,9.79,NOK,0.9215,0,-0.1845,0.737
06-06-24,99790,Game 74,New Zealand,Oceania,1,0,1,5.99,1.62,NZD,0.9993,0,-0.1295,0.8698
06-06-24,99790,Game 74,Russian Federation,Central Asia,4,0,4,129,34.4,RUB,1.542,0,-0.2568,1.2852
06-06-24,99790,Game 74,Sweden,Western Europe,4,0,4,4.99,1.35,EUR,5.8685,0,-1.1737,4.6948
06-06-24,99790,Game 74,Thailand,South East Asia,1,0,1,129,35.09,THB,0.9602,0,-0.0629,0.8973
06-06-24,99790,Game 74,United States,North America,100,3,97,4.99,1.35,USD,142,4.18,-6.87,130.95
06-06-24,99790,Game 74,Viet Nam,South East Asia,1,0,1,70000,19000,VND,0.7464,0,0,0.7464
06-06-24,99790,Game 74,Australia,Oceania,1,0,1,7.5,2.04,AUD,1.3541,0,-0.1261,1.228
06-06-24,99790,Game 74,Canada,North America,1,0,1,5.49,1.49,CAD,1.1375,0,-0.051,1.0865
06-06-24,99790,Game 74,United Kingdom,Western Europe,1,0,1,3,0.82,GBP,1.0463,0,-0.1786,0.8677
06-06-24,99790,Game 74,United States,North America,2,0,2,4.99,1.35,USD,2.8,0,-0.1,2.7
06-06-24,99790,Game 74,China,Asia,1,0,1,21,5.71,CNY,0.787,0,0,0.787
06-06-24,99790,Game 74,Germany,Western Europe,1,0,1,4.99,1.35,EUR,1.4663,0,-0.239,1.2273
06-06-24,99790,Game 74,United Kingdom,Western Europe,3,0,3,3,0.82,GBP,3.1397,0,-0.536,2.6037
06-06-24,99790,Game 74,Hungary,Eastern Europe,1,0,1,4.99,1.35,EUR,1.4678,0,-0.3153,1.1525
06-06-24,99790,Game 74,United States,North America,1,0,1,4.99,1.35,USD,1.43,0,-0.08,1.35
06-06-24,139866,Game 73,Austria,Western Europe,1,0,1,14.99,2.39,EUR,2.5975,0,-0.4347,2.1628
06-06-24,139866,Game 73,Australia,Oceania,2,0,2,21.5,3.44,AUD,4.5632,0,-0.4112,4.152
06-06-24,139866,Game 73,Belgium,Western Europe,3,0,3,14.99,2.39,EUR,7.7926,0,-1.3368,6.4558
06-06-24,139866,Game 73,Brazil,Latin America,9,0,9,27.99,4.47,BRL,7.6049,0,0,7.6049
06-06-24,139866,Game 73,Canada,North America,6,0,6,16.99,2.71,CAD,13.2022,0,-1.3618,11.8404
06-06-24,139866,Game 73,Chile,Latin America,1,0,1,7500,1200,CLP,1.3041,0,-0.2087,1.0954
06-06-24,139866,Game 73,China,Asia,1,0,1,48,7.68,CNY,1.0581,0,0,1.0581
06-06-24,139866,Game 73,Colombia,Latin America,1,0,1,32000,5120,COP,1.2964,0,-0.2069,1.0895
06-06-24,139866,Game 73,Czech Republic,Eastern Europe,1,0,1,14.99,2.39,EUR,2.5847,0,-0.4434,2.1413
06-06-24,139866,Game 73,Germany,Western Europe,14,1,13,14.99,2.39,EUR,36.3458,2.5986,-5.3659,28.3813
06-06-24,139866,Game 73,Denmark,Western Europe,2,0,2,14.99,2.39,EUR,5.1958,0,-1.0435,4.1523
06-06-24,139866,Game 73,Estonia,Eastern Europe,1,0,1,14.99,2.39,EUR,2.5843,0,-0.465,2.1193
06-06-24,139866,Game 73,France,Western Europe,2,0,2,14.99,2.39,EUR,5.193,0,-0.8691,4.3239
06-06-24,139866,Game 73,United Kingdom,Western Europe,8,0,8,10.99,1.75,GBP,17.867,0,-2.9608,14.9062
06-06-24,139866,Game 73,Hong Kong,Asia,1,0,1,99,15.84,HKD,2.0267,0,0,2.0267
06-06-24,139866,Game 73,Hungary,Eastern Europe,1,0,1,14.99,2.39,EUR,2.5966,0,-0.5541,2.0425
06-06-24,139866,Game 73,Indonesia,South East Asia,2,0,2,115999,18559,IDR,2.2781,0,-0.2257,2.0524
06-06-24,139866,Game 73,Israel,Middle East,1,0,1,55.95,8.95,ILS,2.4076,0,0,2.4076
06-06-24,139866,Game 73,India,South Asia,1,0,1,479,76,INR,0.9092,0,-0.1436,0.7656
06-06-24,139866,Game 73,Japan,Asia,1,0,1,1480,237,JPY,1.5093,0,-0.1401,1.3692
06-06-24,139866,Game 73,Korea Republic of,Asia,7,0,7,16000,2560,KRW,13.0875,0,-1.1757,11.9118
06-06-24,139866,Game 73,Mexico,Latin America,1,1,0,149.99,23.99,MXN,1.3635,1.3601,-0.0004,0.003
06-06-24,139866,Game 73,Netherlands,Western Europe,16,0,16,14.99,2.39,EUR,41.5449,0,-7.1268,34.4181
06-06-24,139866,Game 73,Norway,Western Europe,1,0,1,100,16,NOK,1.5061,0,-0.3012,1.2049
06-06-24,139866,Game 73,New Zealand,Oceania,1,0,1,17.99,2.87,NZD,1.7704,0,-0.2282,1.5422
06-06-24,139866,Game 73,Russian Federation,Central Asia,4,0,4,349,55.2,RUB,2.4747,0,-0.4125,2.0622
06-06-24,139866,Game 73,Sweden,Western Europe,4,0,4,14.99,2.39,EUR,10.3891,0,-2.0866,8.3025
06-06-24,139866,Game 73,Thailand,South East Asia,1,0,1,315,50.4,THB,1.3792,0,-0.0903,1.2889
06-06-24,139866,Game 73,United States,North America,100,3,97,14.99,2.39,USD,251.58,7.4,-12.35,231.83
06-06-24,139866,Game 73,Viet Nam,South East Asia,1,0,1,165000,26500,VND,1.041,0,0,1.041
06-06-24,139866,Game 73,Australia,Oceania,1,0,1,21.5,3.44,AUD,2.2835,0,-0.2058,2.0777
06-06-24,139866,Game 73,Canada,North America,1,0,1,16.99,2.71,CAD,2.0784,0,-0.1021,1.9763
06-06-24,139866,Game 73,United Kingdom,Western Europe,1,0,1,10.99,1.75,GBP,2.2328,0,-0.37,1.8628
06-06-24,139866,Game 73,United States,North America,2,0,2,14.99,2.39,USD,4.95,0,-0.17,4.78
06-06-24,139866,Game 73,China,Asia,1,0,1,48,7.68,CNY,1.0586,0,0,1.0586
06-06-24,139866,Game 73,Germany,Western Europe,1,0,1,14.99,2.39,EUR,2.5958,0,-0.4127,2.1831
06-06-24,139866,Game 73,United Kingdom,Western Europe,3,0,3,10.99,1.75,GBP,6.7006,0,-1.1104,5.5902
06-06-24,139866,Game 73,Hungary,Eastern Europe,1,0,1,14.99,2.39,EUR,2.5985,0,-0.5545,2.044
06-06-24,139866,Game 73,United States,North America,1,0,1,14.99,2.39,USD,2.53,0,-0.14,2.39
06-06-24,195523,Game 71,Austria,Western Europe,1,0,1,19.99,3.99,EUR,4.3365,0,-0.7282,3.6083
06-06-24,195523,Game 71,Australia,Oceania,2,0,2,28.95,5.78,AUD,7.6675,0,-0.7031,6.9644
06-06-24,195523,Game 71,Belgium,Western Europe,3,0,3,19.99,3.99,EUR,13.0093,0,-2.2498,10.7595
06-06-24,195523,Game 71,Brazil,Latin America,10,0,10,36.99,7.39,BRL,13.9717,0,0,13.9717
06-06-24,195523,Game 71,Canada,North America,6,0,6,21.99,4.39,CAD,21.3873,0,-2.2067,19.1806
06-06-24,195523,Game 71,Chile,Latin America,1,0,1,9500,1900,CLP,2.0648,0,-0.3293,1.7355
06-06-24,195523,Game 71,Colombia,Latin America,1,0,1,40000,8000,COP,2.0258,0,-0.3234,1.7024
06-06-24,195523,Game 71,Czech Republic,Eastern Europe,1,0,1,19.99,3.99,EUR,4.315,0,-0.7462,3.5688
06-06-24,195523,Game 71,Germany,Western Europe,17,1,16,19.99,3.99,EUR,73.6862,4.3381,-11.1233,58.2248
06-06-24,195523,Game 71,Denmark,Western Europe,2,0,2,19.99,3.99,EUR,8.6728,0,-1.7389,6.9339
06-06-24,195523,Game 71,Estonia,Eastern Europe,1,0,1,19.99,3.99,EUR,4.3144,0,-0.7785,3.5359
06-06-24,195523,Game 71,France,Western Europe,4,0,4,19.99,3.99,EUR,17.3392,0,-2.9116,14.4276
06-06-24,195523,Game 71,United Kingdom,Western Europe,8,0,8,14.99,2.99,GBP,30.5272,0,-5.1047,25.4225
06-06-24,195523,Game 71,Hong Kong,Asia,1,0,1,119,23.8,HKD,3.0452,0,0,3.0452
06-06-24,195523,Game 71,Hungary,Eastern Europe,1,0,1,19.99,3.99,EUR,4.335,0,-0.9235,3.4115
06-06-24,195523,Game 71,Indonesia,South East Asia,1,0,1,135999,27199,IDR,1.6684,0,-0.1653,1.5031
06-06-24,195523,Game 71,Israel,Middle East,1,0,1,73.95,14.78,ILS,3.9759,0,0,3.9759
06-06-24,195523,Game 71,India,South Asia,1,0,1,565,113,INR,1.3518,0,-0.2034,1.1484
06-06-24,195523,Game 71,Japan,Asia,1,0,1,1980,396,JPY,2.5219,0,-0.2293,2.2926
06-06-24,195523,Game 71,Korea Republic of,Asia,7,0,7,21000,4200,KRW,21.4451,0,-1.9403,19.5048
06-06-24,195523,Game 71,Mexico,Latin America,1,1,0,179.99,35.99,MXN,2.0455,2.0404,-0.0007,0.0044
06-06-24,195523,Game 71,Netherlands,Western Europe,15,0,15,19.99,3.99,EUR,65,0,-11.2409,53.7591
06-06-24,195523,Game 71,Norway,Western Europe,1,0,1,140,28,NOK,2.6357,0,-0.5271,2.1086
06-06-24,195523,Game 71,New Zealand,Oceania,1,0,1,23.99,4.79,NZD,2.9549,0,-0.3825,2.5724
06-06-24,195523,Game 71,Russian Federation,Central Asia,4,0,4,419,83.2,RUB,3.7299,0,-0.6218,3.1081
06-06-24,195523,Game 71,Sweden,Western Europe,4,0,4,19.99,3.99,EUR,17.3441,0,-3.4775,13.8666
06-06-24,195523,Game 71,Thailand,South East Asia,1,0,1,369,73.8,THB,2.0196,0,-0.1322,1.8874
06-06-24,195523,Game 71,United States,North America,98,3,95,19.99,3.99,USD,412.07,12.36,-20.66,379.05
06-06-24,195523,Game 71,Viet Nam,South East Asia,1,0,1,188000,37500,VND,1.4732,0,0,1.4732
06-06-24,195523,Game 71,Australia,Oceania,1,0,1,28.95,5.78,AUD,3.8368,0,-0.3518,3.485
06-06-24,195523,Game 71,Canada,North America,1,0,1,21.99,4.39,CAD,3.3618,0,-0.1604,3.2014
06-06-24,195523,Game 71,United Kingdom,Western Europe,1,0,1,14.99,2.99,GBP,3.8149,0,-0.6379,3.177
06-06-24,195523,Game 71,Korea Republic of,Asia,1,0,1,21000,4200,KRW,3.0702,0,-0.2778,2.7924
06-06-24,195523,Game 71,United States,North America,2,0,2,19.99,3.99,USD,8.27,0,-0.29,7.98
06-06-24,195523,Game 71,China,Asia,1,0,1,68,13.6,CNY,1.8746,0,0,1.8746
06-06-24,195523,Game 71,Germany,Western Europe,1,0,1,19.99,3.99,EUR,4.3337,0,-0.6951,3.6386
06-06-24,195523,Game 71,United Kingdom,Western Europe,3,0,3,14.99,2.99,GBP,11.4485,0,-1.9144,9.5341
06-06-24,195523,Game 71,Hungary,Eastern Europe,1,0,1,19.99,3.99,EUR,4.3382,0,-0.9242,3.414
06-06-24,6829,Game 86,China,Asia,3,0,3,26,1.95,CNY,0.8055,0,0,0.8055
06-06-24,6829,Game 86,Indonesia,South East Asia,1,0,1,48999,3674,IDR,0.2257,0,-0.0224,0.2033
06-06-24,6829,Game 86,Japan,Asia,1,0,1,620,46,JPY,0.2944,0,-0.0256,0.2688
06-06-24,6829,Game 86,Mexico,Latin America,1,0,1,67.99,5.09,MXN,0.2826,0,-0.0389,0.2437
06-06-24,6829,Game 86,United States,North America,0,1,-1,5.99,0.44,USD,0,0.46,0.02,-0.44
06-06-24,14769,Game 87,China,Asia,3,0,3,11,3.3,CNY,1.3635,0,0,1.3635
06-06-24,14769,Game 87,Indonesia,South East Asia,1,0,1,18999,5699,IDR,0.3501,0,-0.0347,0.3154
06-06-24,14769,Game 87,Japan,Asia,1,0,1,198,59,JPY,0.3776,0,-0.032,0.3456
06-06-24,14769,Game 87,Mexico,Latin America,1,0,1,25.99,7.79,MXN,0.4325,0,-0.0594,0.3731
06-06-24,14769,Game 87,United States,North America,0,1,-1,1.99,0.59,USD,0,0.62,0.03,-0.59
06-06-24,317537,Game 85,China,Asia,3,0,3,22,5.5,CNY,2.2725,0,0,2.2725
06-06-24,317537,Game 85,Hungary,Eastern Europe,1,0,1,4.99,1.24,EUR,1.35,0,-0.2831,1.0669
06-06-24,317537,Game 85,Indonesia,South East Asia,1,0,1,39999,9999,IDR,0.6143,0,-0.0609,0.5534
06-06-24,317537,Game 85,Japan,Asia,1,0,1,520,130,JPY,0.8319,0,-0.0768,0.7551
06-06-24,317537,Game 85,Mexico,Latin America,1,0,1,57.99,14.49,MXN,0.8044,0,-0.111,0.6934
06-06-24,317537,Game 85,United States,North America,0,1,-1,4.99,1.24,USD,0,1.3,0.06,-1.24
06-06-24,320287,Game 84,China,Asia,3,0,3,37,3.7,CNY,1.5285,0,0,1.5285
06-06-24,320287,Game 84,Hungary,Eastern Europe,1,0,1,7.99,0.79,EUR,0.8601,0,-0.1851,0.675
06-06-24,320287,Game 84,Indonesia,South East Asia,1,0,1,69999,6999,IDR,0.4299,0,-0.0426,0.3873
06-06-24,320287,Game 84,Japan,Asia,1,0,1,1010,101,JPY,0.6463,0,-0.0576,0.5887
06-06-24,320287,Game 84,Mexico,Latin America,1,0,1,113.99,11.39,MXN,0.6324,0,-0.0872,0.5452
06-06-24,320287,Game 84,United States,North America,0,1,-1,9.99,0.99,USD,0,1.03,0.04,-0.99
06-06-24,53031,Game 42,Spain,Western Europe,1,0,1,6.99,0.58,EUR,0.63,0,-0.1086,0.5214
06-06-24,53031,Game 42,United Kingdom,Western Europe,1,0,1,4.99,0.41,GBP,0.5241,0,-0.0895,0.4346
06-06-24,53031,Game 42,Portugal,Western Europe,1,0,1,6.99,0.58,EUR,0.6305,0,-0.1196,0.5109
06-06-24,53031,Game 42,Russian Federation,Central Asia,3,0,3,400,33.6,RUB,1.1296,0,-0.1882,0.9414
06-06-24,53031,Game 42,Sweden,Western Europe,1,0,1,6.99,0.58,EUR,0.6296,0,-0.1303,0.4993
06-06-24,53031,Game 42,United States,North America,5,0,5,6.99,0.58,USD,3.12,0,-0.22,2.9
06-06-24,432104,Game 43,Spain,Western Europe,1,0,1,3.99,0.59,EUR,0.6408,0,-0.1086,0.5322
06-06-24,432104,Game 43,United Kingdom,Western Europe,1,0,1,3.99,0.59,GBP,0.754,0,-0.1278,0.6262
06-06-24,432104,Game 43,Portugal,Western Europe,1,0,1,3.99,0.59,EUR,0.6413,0,-0.1196,0.5217
06-06-24,432104,Game 43,Russian Federation,Central Asia,5,0,5,133,19.8,RUB,1.1066,0,-0.1845,0.9221
06-06-24,432104,Game 43,Sweden,Western Europe,1,0,1,3.99,0.59,EUR,0.6405,0,-0.1303,0.5102
06-06-24,432104,Game 43,United States,North America,5,0,5,4.99,0.74,USD,3.97,0,-0.27,3.7
06-06-24,607987,Game 35,France,Western Europe,1,0,1,5.69,2.13,EUR,2.3147,0,-0.3912,1.9235
06-06-24,607993,Game 30,France,Western Europe,1,0,1,5.69,1.45,EUR,1.5757,0,-0.2608,1.3149
06-06-24,608002,Game 80,France,Western Europe,1,0,1,5.69,1.45,EUR,1.5757,0,-0.2608,1.3149
06-06-24,608005,Game 31,France,Western Europe,1,0,1,5.69,1.45,EUR,1.5757,0,-0.2608,1.3149
06-06-24,579120,Game 26,United States,North America,5,0,5,9.99,3.99,USD,21.32,0,-1.37,19.95
06-06-24,607243,Game 6,United States,North America,4,0,4,9.99,3.99,USD,17.09,0,-1.13,15.96
06-06-24,607243,Game 6,United States,North America,1,0,1,9.99,3.99,USD,4.23,0,-0.24,3.99
06-06-24,613827,Game 15,United States,North America,5,0,5,9.99,3.99,USD,21.32,0,-1.37,19.95
06-06-24,613830,Game 19,United States,North America,5,0,5,9.99,3.19,USD,17.04,0,-1.09,15.95
06-06-24,686204,Game 45,United States,North America,5,0,5,9.99,3.99,USD,21.32,0,-1.37,19.95
06-06-24,729344,Game 96,United States,North America,5,0,5,9.99,3.99,USD,21.32,0,-1.37,19.95
06-06-24,756570,Game 61,United States,North America,5,0,5,9.99,3.99,USD,21.32,0,-1.37,19.95
06-06-24,792993,Game 25,United States,North America,5,0,5,9.99,7.99,USD,42.7,0,-2.75,39.95
06-06-24,885640,Game 67,United States,North America,5,0,5,9.99,3.99,USD,21.32,0,-1.37,19.95
06-06-24,940888,Game 14,United States,North America,4,0,4,9.99,7.99,USD,34.2,0,-2.24,31.96
06-06-24,607987,Game 35,Chile,Latin America,1,0,1,3300,1155,CLP,1.2722,0,-0.2027,1.0695
06-06-24,607987,Game 35,Germany,Western Europe,1,0,1,5.69,1.99,EUR,2.1623,0,-0.3477,1.8146
06-06-24,607987,Game 35,France,Western Europe,1,0,1,5.69,1.99,EUR,2.1633,0,-0.3587,1.8046
06-06-24,607987,Game 35,Russian Federation,Central Asia,1,0,1,175,60.9,RUB,0.6823,0,-0.1137,0.5686
06-06-24,607993,Game 30,Chile,Latin America,1,0,1,3300,785,CLP,0.8647,0,-0.1377,0.727
06-06-24,607993,Game 30,Germany,Western Europe,1,0,1,5.69,1.35,EUR,1.467,0,-0.2391,1.2279
06-06-24,607993,Game 30,France,Western Europe,1,0,1,5.69,1.35,EUR,1.4675,0,-0.25,1.2175
06-06-24,607993,Game 30,Russian Federation,Central Asia,1,0,1,175,41.3,RUB,0.4628,0,-0.0771,0.3857
06-06-24,607996,Game 4,Chile,Latin America,1,0,1,5750,1610,CLP,1.7733,0,-0.2831,1.4902
06-06-24,607996,Game 4,Germany,Western Europe,1,0,1,9.75,2.73,EUR,2.9664,0,-0.4781,2.4883
06-06-24,607996,Game 4,France,Western Europe,1,0,1,9.75,2.73,EUR,2.9678,0,-0.5001,2.4677
06-06-24,607996,Game 4,Russian Federation,Central Asia,1,0,1,385,107.8,RUB,1.208,0,-0.2014,1.0066
06-06-24,608002,Game 80,Chile,Latin America,1,0,1,3300,785,CLP,0.8647,0,-0.1377,0.727
06-06-24,608002,Game 80,France,Western Europe,1,0,1,5.69,1.35,EUR,1.4675,0,-0.25,1.2175
06-06-24,608002,Game 80,Russian Federation,Central Asia,1,0,1,175,41.3,RUB,0.4628,0,-0.0771,0.3857
06-06-24,608005,Game 31,Chile,Latin America,1,0,1,3300,785,CLP,0.8647,0,-0.1377,0.727
06-06-24,608005,Game 31,Germany,Western Europe,1,0,1,5.69,1.35,EUR,1.467,0,-0.2391,1.2279
06-06-24,608005,Game 31,France,Western Europe,1,0,1,5.69,1.35,EUR,1.4675,0,-0.25,1.2175
06-06-24,608005,Game 31,Russian Federation,Central Asia,1,0,1,175,41.3,RUB,0.4628,0,-0.0771,0.3857
06-06-24,609695,Game 49,Chile,Latin America,1,0,1,3300,785,CLP,0.8647,0,-0.1377,0.727
06-06-24,609695,Game 49,Germany,Western Europe,1,0,1,5.69,1.35,EUR,1.467,0,-0.2391,1.2279
06-06-24,609695,Game 49,France,Western Europe,1,0,1,5.69,1.35,EUR,1.4675,0,-0.25,1.2175
06-06-24,609695,Game 49,Russian Federation,Central Asia,1,0,1,175,41.3,RUB,0.4628,0,-0.0771,0.3857
06-06-24,609698,Game 36,Chile,Latin America,1,0,1,3300,1155,CLP,1.2722,0,-0.2027,1.0695
06-06-24,609698,Game 36,Germany,Western Europe,1,0,1,5.69,1.99,EUR,2.1623,0,-0.3477,1.8146
06-06-24,609698,Game 36,France,Western Europe,1,0,1,5.69,1.99,EUR,2.1633,0,-0.3587,1.8046
06-06-24,609698,Game 36,Russian Federation,Central Asia,1,0,1,175,60.9,RUB,0.6823,0,-0.1137,0.5686
06-06-24,609701,Game 91,Chile,Latin America,1,0,1,3300,785,CLP,0.8647,0,-0.1377,0.727
06-06-24,609701,Game 91,Germany,Western Europe,1,0,1,5.69,1.35,EUR,1.467,0,-0.2391,1.2279
06-06-24,609701,Game 91,France,Western Europe,1,0,1,5.69,1.35,EUR,1.4675,0,-0.25,1.2175
06-06-24,609701,Game 91,Russian Federation,Central Asia,1,0,1,175,41.3,RUB,0.4628,0,-0.0771,0.3857
06-06-24,691449,Game 7,United States,North America,3,0,3,39.99,19.49,USD,62.36,0,-3.89,58.47
06-06-24,357157,Game 66,China,Asia,1,0,1,28,12.6,CNY,1.7369,0,0,1.7369
06-06-24,357157,Game 66,United States,North America,3,0,3,6.99,3.14,USD,10.09,0,-0.67,9.42
06-06-24,804427,Game 63,China,Asia,1,0,1,76,54.72,CNY,7.5431,0,0,7.5431
06-06-24,804427,Game 63,Mexico,Latin America,1,0,1,227.99,164.15,MXN,9.3,0,-1.2827,8.0173
06-06-24,804427,Game 63,United States,North America,7,0,7,19.99,14.39,USD,105,0,-4.27,100.73
06-06-24,64339,Game 54,United States,North America,2,0,2,6.99,0.75,USD,1.57,0,-0.07,1.5
06-06-24,988925,Game 59,United States,North America,3,0,3,5.99,3.69,USD,11.4,0,-0.33,11.07
06-06-24,197116,Game 90,Belgium,Western Europe,1,0,1,19.99,3.39,EUR,3.6848,0,-0.6413,3.0435
06-06-24,197116,Game 90,Denmark,Western Europe,1,0,1,19.99,3.39,EUR,3.6848,0,-0.7391,2.9457
06-06-24,197116,Game 90,United Kingdom,Western Europe,6,0,6,15.49,2.63,GBP,20.1462,0,-3.3704,16.7758
06-06-24,197116,Game 90,United States,North America,14,0,14,19.99,3.39,USD,50.03,0,-2.57,47.46
06-06-24,197116,Game 90,United Kingdom,Western Europe,1,0,1,15.49,2.63,GBP,3.3584,0,-0.5619,2.7965
06-06-24,724124,Game 5,Belgium,Western Europe,1,0,1,19.5,8.29,EUR,9.011,0,-1.5652,7.4458
06-06-24,724124,Game 5,Denmark,Western Europe,1,0,1,19.5,8.29,EUR,9.0111,0,-1.8044,7.2067
